1000000;76;true
1000001;83;true
1000002;82;true
1000003;88;true
1000004;97;true
1000005;66;true
1000006;77;true
1000007;64;true
1000008;49;true
1000009;42;true
1000010;41;true
1000011;89;true
1000012;52;true
1000013;68;true
1000014;75;true
1000015;92;true
1000016;35;true
1000017;80;true
1000018;49;true
1000019;52;true
1000020;67;true
1000021;61;true
1000022;37;true
1000023;24;true
1000024;89;true
1000025;49;true
1000026;40;true
1000027;75;true
1000028;35;true
1000029;90;true
1000030;62;true
1000031;93;true
1000032;80;true
1000033;62;true
1000034;49;true
1000035;73;true
1000036;48;true
1000037;96;true
1000038;64;true
1000039;87;true
1000040;66;true
1000041;72;true
1000042;84;true
1000043;100;true
1000044;36;true
1000045;43;true
1000046;95;true
1000047;84;true
1000048;33;true
1000049;75;true
1000050;43;true
1000051;91;true
1000052;96;true
1000053;46;true
1000054;100;true
1000055;35;true
1000056;22;true
1000057;77;true
1000058;72;true
1000059;66;true
1000060;97;true
1000061;18;true
1000062;90;true
1000063;78;true
1000064;19;true
1000065;95;true
1000066;57;true
1000067;43;true
1000068;68;true
1000069;93;true
1000070;43;true
1000071;59;true
1000072;59;true
1000073;93;true
1000074;100;true
1000075;53;true
1000076;91;true
1000077;45;true
1000078;68;true
1000079;98;true
1000080;42;true
1000081;65;true
1000082;48;true
1000083;87;true
1000084;70;true
1000085;69;true
1000086;48;true
1000087;34;true
1000088;65;true
1000089;65;true
1000090;22;true
1000091;70;true
1000092;62;true
1000093;80;true
1000094;72;true
1000095;50;true
1000096;100;true
1000097;20;true
1000098;25;true
1000099;29;true
1000100;92;true
1000101;32;true
1000102;33;true
1000103;83;true
1000104;46;true
1000105;99;true
1000106;19;true
1000107;72;true
1000108;21;true
1000109;66;true
1000110;42;true
1000111;24;true
1000112;34;true
1000113;21;true
1000114;83;true
1000115;44;true
1000116;55;true
1000117;92;true
1000118;36;true
1000119;72;true
1000120;61;true
1000121;54;true
1000122;36;true
1000123;33;true
1000124;18;true
1000125;26;true
1000126;42;true
1000127;89;true
1000128;78;true
1000129;46;true
1000130;30;true
1000131;36;true
1000132;91;true
1000133;57;true
1000134;90;true
1000135;66;true
1000136;44;true
1000137;77;true
1000138;26;true
1000139;62;true
1000140;72;true
1000141;64;true
1000142;51;true
1000143;33;true
1000144;36;true
1000145;62;true
1000146;93;true
1000147;34;true
1000148;99;true
1000149;23;true
1000150;87;true
1000151;39;true
1000152;53;true
1000153;20;true
1000154;36;true
1000155;46;true
1000156;51;true
1000157;94;true
1000158;66;true
1000159;62;true
1000160;65;true
1000161;64;true
1000162;43;true
1000163;72;true
1000164;52;true
1000165;21;true
1000166;94;true
1000167;81;true
1000168;59;true
1000169;19;true
1000170;31;true
1000171;36;true
1000172;70;true
1000173;35;true
1000174;85;true
1000175;54;true
1000176;65;true
1000177;49;true
1000178;98;true
1000179;75;true
1000180;55;true
1000181;27;true
1000182;64;true
1000183;84;true
1000184;69;true
1000185;30;true
1000186;27;true
1000187;88;true
1000188;50;true
1000189;74;true
1000190;71;true
1000191;37;true
1000192;98;true
1000193;84;true
1000194;35;true
1000195;44;true
1000196;23;true
1000197;87;true
1000198;23;true
1000199;64;true
1000200;74;true
1000201;90;true
1000202;89;true
1000203;87;true
1000204;47;true
1000205;99;true
1000206;60;true
1000207;20;true
1000208;69;true
1000209;61;true
1000210;59;true
1000211;46;true
1000212;46;true
1000213;41;true
1000214;82;true
1000215;30;true
1000216;60;true
1000217;34;true
1000218;41;true
1000219;24;true
1000220;40;true
1000221;34;true
1000222;89;true
1000223;86;true
1000224;67;true
1000225;49;true
1000226;40;true
1000227;63;true
1000228;57;true
1000229;73;true
1000230;20;true
1000231;50;true
1000232;49;true
1000233;84;true
1000234;71;true
1000235;25;true
1000236;57;true
1000237;60;true
1000238;26;true
1000239;39;true
1000240;26;true
1000241;73;true
1000242;32;true
1000243;63;true
1000244;24;true
1000245;81;true
1000246;88;true
1000247;98;true
1000248;60;true
1000249;83;true
1000250;72;true
1000251;37;true
1000252;30;true
1000253;23;true
1000254;67;true
1000255;76;true
1000256;21;true
1000257;35;true
1000258;24;true
1000259;40;true
1000260;88;true
1000261;25;true
1000262;100;true
1000263;91;true
1000264;68;true
1000265;92;true
1000266;91;true
1000267;79;true
1000268;74;true
1000269;58;true
1000270;46;true
1000271;99;true
1000272;96;true
1000273;97;true
1000274;63;true
1000275;45;true
1000276;87;true
1000277;89;true
1000278;91;true
1000279;85;true
1000280;58;true
1000281;55;true
1000282;64;true
1000283;79;true
1000284;44;true
1000285;67;true
1000286;80;true
1000287;21;true
1000288;19;true
1000289;21;true
1000290;29;true
1000291;96;true
1000292;75;true
1000293;29;true
1000294;56;true
1000295;91;true
1000296;53;true
1000297;87;true
1000298;73;true
1000299;43;true
1000300;34;true
1000301;64;true
1000302;35;true
1000303;81;true
1000304;67;true
1000305;38;true
1000306;77;true
1000307;86;true
1000308;91;true
1000309;23;true
1000310;93;true
1000311;100;true
1000312;88;true
1000313;86;true
1000314;42;true
1000315;29;true
1000316;65;true
1000317;33;true
1000318;43;true
1000319;23;true
1000320;77;true
1000321;20;true
1000322;38;true
1000323;66;true
1000324;100;true
1000325;71;true
1000326;63;true
1000327;67;true
1000328;22;true
1000329;30;true
1000330;29;true
1000331;63;true
1000332;77;true
1000333;72;true
1000334;98;true
1000335;38;true
1000336;98;true
1000337;43;true
1000338;68;true
1000339;81;true
1000340;74;true
1000341;29;true
1000342;67;true
1000343;66;true
1000344;100;true
1000345;56;true
1000346;77;true
1000347;44;true
1000348;34;true
1000349;22;true
1000350;59;true
1000351;72;true
1000352;27;true
1000353;73;true
1000354;79;true
1000355;29;true
1000356;30;true
1000357;88;true
1000358;85;true
1000359;36;true
1000360;66;true
1000361;66;true
1000362;66;true
1000363;24;true
1000364;35;true
1000365;59;true
1000366;33;true
1000367;38;true
1000368;90;true
1000369;91;true
1000370;35;true
1000371;50;true
1000372;74;true
1000373;53;true
1000374;80;true
1000375;100;true
1000376;43;true
1000377;75;true
1000378;75;true
1000379;41;true
1000380;92;true
1000381;18;true
1000382;77;true
1000383;44;true
1000384;35;true
1000385;47;true
1000386;98;true
1000387;79;true
1000388;25;true
1000389;34;true
1000390;37;true
1000391;54;true
1000392;37;true
1000393;52;true
1000394;44;true
1000395;47;true
1000396;57;true
1000397;23;true
1000398;97;true
1000399;61;true
1000400;28;false
1000401;92;false
1000402;48;false
1000403;70;false
1000404;99;false
1000405;18;false
1000406;93;false
1000407;55;false
1000408;87;false
1000409;47;false
1000410;57;false
1000411;77;false
1000412;99;false
1000413;83;false
1000414;64;false
1000415;98;false
1000416;30;false
1000417;18;false
1000418;20;false
1000419;88;false
1000420;45;false
1000421;39;false
1000422;98;false
1000423;93;false
1000424;45;false
1000425;71;false
1000426;94;false
1000427;61;false
1000428;51;false
1000429;95;false
1000430;73;false
1000431;26;false
1000432;28;false
1000433;60;false
1000434;34;false
1000435;36;false
1000436;79;false
1000437;41;false
1000438;78;false
1000439;90;false
1000440;66;false
1000441;94;false
1000442;65;false
1000443;22;false
1000444;35;false
1000445;57;false
1000446;93;false
1000447;98;false
1000448;27;false
1000449;29;false
1000450;18;false
1000451;32;false
1000452;50;false
1000453;37;false
1000454;28;false
1000455;76;false
1000456;95;false
1000457;48;false
1000458;70;false
1000459;65;false
1000460;24;false
1000461;90;false
1000462;28;false
1000463;85;false
1000464;74;false
1000465;95;false
1000466;93;false
1000467;68;false
1000468;72;false
1000469;25;false
1000470;25;false
1000471;82;false
1000472;59;false
1000473;69;false
1000474;79;false
1000475;33;false
1000476;89;false
1000477;42;false
1000478;54;false
1000479;93;false
1000480;45;false
1000481;31;false
1000482;65;false
1000483;89;false
1000484;20;false
1000485;71;false
1000486;60;false
1000487;29;false
1000488;46;false
1000489;78;false
1000490;29;false
1000491;60;false
1000492;23;false
1000493;89;false
1000494;94;false
1000495;83;false
1000496;46;false
1000497;99;false
1000498;73;false
1000499;92;false
1000500;19;false
1000501;22;false
1000502;100;false
1000503;21;false
1000504;52;false
1000505;55;false
1000506;78;false
1000507;70;false
1000508;56;false
1000509;26;false
1000510;82;false
1000511;83;false
1000512;41;false
1000513;70;false
1000514;56;false
1000515;55;false
1000516;19;false
1000517;48;false
1000518;32;false
1000519;37;false
1000520;73;false
1000521;36;false
1000522;20;false
1000523;96;false
1000524;22;false
1000525;25;false
1000526;82;false
1000527;92;false
1000528;95;false
1000529;83;false
1000530;55;false
1000531;60;false
1000532;44;false
1000533;62;false
1000534;27;false
1000535;44;false
1000536;29;false
1000537;84;false
1000538;87;false
1000539;42;false
1000540;44;false
1000541;39;false
1000542;81;false
1000543;99;false
1000544;71;false
1000545;23;false
1000546;36;false
1000547;28;false
1000548;22;false
1000549;42;false
1000550;49;false
1000551;73;false
1000552;51;false
1000553;73;false
1000554;64;false
1000555;18;false
1000556;45;false
1000557;54;false
1000558;48;false
1000559;47;false
1000560;94;false
1000561;99;false
1000562;54;false
1000563;72;false
1000564;75;false
1000565;33;false
1000566;25;false
1000567;33;false
1000568;46;false
1000569;49;false
1000570;33;false
1000571;97;false
1000572;18;false
1000573;43;false
1000574;41;false
1000575;56;false
1000576;57;false
1000577;46;false
1000578;67;false
1000579;50;false
1000580;18;false
1000581;43;false
1000582;78;false
1000583;63;false
1000584;32;false
1000585;99;false
1000586;59;false
1000587;89;false
1000588;36;false
1000589;22;false
1000590;18;false
1000591;42;false
1000592;59;false
1000593;65;false
1000594;88;false
1000595;53;false
1000596;79;false
1000597;88;false
1000598;23;false
1000599;29;false
1000600;68;false
1000601;98;false
1000602;49;false
1000603;81;false
1000604;29;false
1000605;45;false
1000606;85;false
1000607;67;false
1000608;22;false
1000609;87;false
1000610;27;false
1000611;24;false
1000612;39;false
1000613;62;false
1000614;45;false
1000615;53;false
1000616;64;false
1000617;52;false
1000618;81;false
1000619;43;false
1000620;45;false
1000621;78;false
1000622;96;false
1000623;91;false
1000624;78;false
1000625;66;false
1000626;37;false
1000627;79;false
1000628;33;false
1000629;41;false
1000630;72;false
1000631;64;false
1000632;18;false
1000633;30;false
1000634;91;false
1000635;29;false
1000636;43;false
1000637;34;false
1000638;76;false
1000639;25;false
1000640;87;false
1000641;70;false
1000642;54;false
1000643;30;false
1000644;61;false
1000645;39;false
1000646;53;false
1000647;96;false
1000648;91;false
1000649;91;false
1000650;68;false
1000651;92;false
1000652;24;false
1000653;45;false
1000654;38;false
1000655;25;false
1000656;47;false
1000657;34;false
1000658;19;false
1000659;35;false
1000660;54;false
1000661;33;false
1000662;74;false
1000663;38;false
1000664;73;false
1000665;52;false
1000666;69;false
1000667;19;false
1000668;65;false
1000669;22;false
1000670;50;false
1000671;64;false
1000672;84;false
1000673;22;false
1000674;81;false
1000675;80;false
1000676;79;false
1000677;79;false
1000678;87;false
1000679;56;false
1000680;25;false
1000681;99;false
1000682;86;false
1000683;51;false
1000684;45;false
1000685;70;false
1000686;27;false
1000687;82;false
1000688;22;false
1000689;83;false
1000690;52;false
1000691;52;false
1000692;37;false
1000693;30;false
1000694;48;false
1000695;86;false
1000696;58;false
1000697;66;false
1000698;20;false
1000699;53;false
1000700;79;false
1000701;60;false
1000702;19;false
1000703;58;false
1000704;91;false
1000705;84;false
1000706;70;false
1000707;78;false
1000708;18;false
1000709;88;false
1000710;23;false
1000711;22;false
1000712;70;false
1000713;92;false
1000714;98;false
1000715;57;false
1000716;51;false
1000717;32;false
1000718;56;false
1000719;45;false
1000720;90;false
1000721;33;false
1000722;55;false
1000723;83;false
1000724;71;false
1000725;79;false
1000726;86;false
1000727;79;false
1000728;86;false
1000729;47;false
1000730;72;false
1000731;50;false
1000732;76;false
1000733;46;false
1000734;67;false
1000735;43;false
1000736;98;false
1000737;70;false
1000738;98;false
1000739;79;false
1000740;99;false
1000741;60;false
1000742;81;false
1000743;43;false
1000744;47;false
1000745;68;false
1000746;53;false
1000747;81;false
1000748;86;false
1000749;64;false
1000750;33;false
1000751;63;false
1000752;56;false
1000753;59;false
1000754;82;false
1000755;60;false
1000756;89;false
1000757;62;false
1000758;42;false
1000759;67;false
1000760;29;false
1000761;35;false
1000762;30;false
1000763;85;false
1000764;35;false
1000765;79;false
1000766;31;false
1000767;48;false
1000768;44;false
1000769;19;false
1000770;94;false
1000771;72;false
1000772;86;false
1000773;60;false
1000774;67;false
1000775;39;false
1000776;93;false
1000777;60;false
1000778;27;false
1000779;54;false
1000780;98;false
1000781;59;false
1000782;86;false
1000783;74;false
1000784;71;false
1000785;37;false
1000786;59;false
1000787;76;false
1000788;78;false
1000789;53;false
1000790;22;false
1000791;62;false
1000792;32;false
1000793;37;false
1000794;82;false
1000795;32;false
1000796;19;false
1000797;47;false
1000798;86;false
1000799;26;false
1000800;36;false
1000801;51;false
1000802;34;false
1000803;50;false
1000804;93;false
1000805;83;false
1000806;74;false
1000807;83;false
1000808;91;false
1000809;96;false
1000810;34;false
1000811;94;false
1000812;91;false
1000813;96;false
1000814;20;false
1000815;38;false
1000816;75;false
1000817;71;false
1000818;74;false
1000819;89;false
1000820;56;false
1000821;81;false
1000822;50;false
1000823;97;false
1000824;34;false
1000825;52;false
1000826;84;false
1000827;64;false
1000828;97;false
1000829;53;false
1000830;37;false
1000831;54;false
1000832;42;false
1000833;42;false
1000834;69;false
1000835;60;false
